mz,intensity,rt
509.13828,46689,440.4
324.08932,41804,376.2
252.18408,108377,729.6
345.04106,105949,750
377.20654,50098,783.6
739.46586,23101,921.6
258.14821,18230,463.8
165.10192,11611699,101.4
359.08857,63647,604.8
405.3129,665964,546.6
214.95258,12145,44.4
507.86969,38491,1105.8
228.25673,162226,759
510.31696,40883,387.6
342.16369,44366,509.4
269.17182,32908,835.8
393.05276,25198,418.8
197.07862,163567,367.2
719.47683,30288,601.8
319.08169,25542,783.6
263.02101,4560782,448.8
141.06594,10569,126
337.32119,42420,792.6
460.30907,155284,373.2
269.04675,52967,575.4
576.87723,74806,529.8
176.97413,22444,1470.6
559.87238,24969,601.8
385.25974,521058,543.6
130.10984,116092,60.6
396.24736,709258,246
150.31435,20351,246
534.19703,133145,572.4
375.25133,101020,387.6
139.58966,16300,117
215.09594,17205338,443.4
257.11456,21025,674.4
332.31585,1861346,850.8
360.14899,22739,490.2
328.18202,26434,216
490.31644,194875,412.8
117.09077,135262,484.2
399.13258,41349,47.4
444.30843,307362,1105.8
304.27741,44515,595.8
297.24008,31239,1078.2
138.0913,93675,114
474.79003,50654,406.8
232.1958,14698,168.6
375.18442,29735,254.4
485.31266,35380,587.4
487.33318,74240,624
304.27055,170416,595.8
234.12012,862696,638.4
126.12326,8649,57.6
408.76983,70530,412.8
375.18712,36040,254.4
222.12241,45340,526.8
367.09288,87811,60.6
287.15226,40576,714.6
267.10262,636351,587.4
240.14336,22055,92.4
438.3001,18165,690
466.28133,26416,665.4
293.09298,311568,563.4
130.15502,20046,219
278.88749,7289,12.6
298.27407,21778330,635.4
203.14668,80107,57.6
451.30471,217101,529.8
226.27828,76680,426.6
214.184,38501,552.6
411.16884,77551,378.6
582.37095,26221,509.4
325.07315,25134,520.8
169.08349,17703,1115.4
146.99651,462543,28.8
262.20398,32969,726
438.77688,47408,566.4
189.11386,48237,300.6
306.1782,338358,581.4
197.07845,14455,1236.6
268.13087,40321,607.8
426.11959,27923,624
279.15539,24587,111
325.16265,104046,1022.4
279.20056,498901,81
375.24008,28083,256.8
235.15348,27411,274.8
552.85703,62965,563.4
330.13541,33515,490.2
375.18461,68953,520.8
453.16655,115039,768
154.1033,17264,216
307.17227,15754331,333
317.01007,66198,607.8
266.07357,1155877,674.4
226.20041,65769,426.6
306.08991,42805,249
288.27881,86331,810.6
402.74938,91561,472.8
558.30698,54322,729.6
264.19023,221683,322.8
123.09499,47733,78
546.87401,34025,592.8
115.13084,12893,117
502.6481,30806,484.2
417.19381,11650831,646.8
213.06681,4771632,393
272.10521,686441,295.2
566.30702,295402,726
455.96915,325809,792.6
232.29834,14066,165
288.31358,53766,804.6
177.12876,29430,98.4
327.00826,1900414,671.4
302.10559,2202219,378.6
304.31685,25670,844.8
224.03981,2343326,339
231.15897,67908,681
232.11766,28888,117
472.802,114639,466.8
234.14849,14495,927.6
596.16272,23774,355.8
571.84549,21431,493.8
425.15547,33345,543.6
115.03872,115467,83.4
235.16238,51780,277.8
259.03374,52247,699
288.26052,100753,804.6
225.09077,32324,572.4
246.08817,249311,120
369.74547,47979,466.8
491.13611,60165,421.8
366.20997,215989,535.8
217.08312,28594,505.8
536.3194,24041,171.6
324.23824,28415,448.8
267.19875,59394,424.2
183.09959,51884,225
138.12738,60173,101.4
278.1055,13449857,538.8
446.29479,222447,341.4
687.93315,36772,466.8
191.17722,29296,823.2
220.1458,28604,308.4
621.39857,95611,451.8
546.35281,72630,347.4
583.38447,143700,569.4
723.07213,65440,740.4
570.37974,41468,714.6
236.13924,651839,153.6
427.14787,250466,399
395.26108,131184,289.2
445.14064,132914,543.6
215.06235,155550,393
240.07008,38930,592.8
277.04407,69907,300.6
144.17458,61132,231.6
520.33245,656439,333
396.29456,155408,373.2
234.09445,80837,626.4
148.11199,194332,511.8
270.23688,110186,322.8
278.15138,43646,789.6
639.40697,64401,1062.6
173.1112,7061,57.6
329.09179,61118,135
304.14541,141910,333
150.11405,23791,249
220.09654,186855,404.4
124.09349,25597,78
441.23724,78598,520.8
501.34222,131520,325.2
306.26398,38354,681
293.15044,81157,259.8
188.06612,76300,361.8
379.14215,1475035,662.4
180.97904,59522,75
291.20686,33746,339
188.07903,38776,333
287.08396,62903,629.4
408.22707,80625,305.4
245.14263,42016,472.8
484.18057,62377,581.4
260.12903,38359,399
784.48867,62562,387.6
286.13395,26209,737.4
312.04063,36415,373.2
263.19348,46358,558
554.86271,62533,523.8
447.02374,260859,693
212.09611,33497,543.6
386.09909,31487,577.8
212.04055,9751,51
759.39236,74334,921.6
414.27519,131702,532.8
256.14051,697634,262.8
392.20808,191269,289.2
243.13323,36656,117
134.07255,57846,180.6
430.29936,34853,393
237.10237,16238691,490.2
356.24137,506986,699
384.24584,65887,563.4
347.10837,1556618,820.2
228.22874,43212,759
240.23826,32369,378.6
308.21193,76964,558
547.06318,62179,399
262.20091,75200,762
150.12768,18892294,246
223.08107,30637,481.8
521.4669,66710,644.4
202.09715,51628,443.4
160.10786,35130,54
536.19342,67408,569.4
428.1722,563466,526.8
293.10523,2120052,511.8
323.21115,25611,740.4
472.32783,28478,665.4
255.11554,93273,111
397.35594,136079,532.8
619.41263,85446,652.8
600.3625,49577,448.8
232.13902,44159,168.6
226.21066,42822,429.6
239.14323,95935,316.8
209.06587,156670,396
633.36379,99352,526.8
248.06881,488615,381.6
238.10555,105255,303
431.03363,46235,592.8
314.09942,67486,370.2
325.10147,51900,57.6
383.18745,28934,921.6
408.09042,31603,352.8
187.1079,25529,114
486.24357,95865,655.8
284.16011,36080,440.4
583.36417,44317,448.8
273.13203,70574,111
505.18635,75617,401.4
561.19105,20233,177.6
415.18503,16774,189.6
210.51795,52840,457.8
353.0998,26810,409.8
533.33223,126301,344.4
176.11822,472735,153.6
575.38429,22118,740.4
325.09095,49617,378.6
241.05898,2411604,566.4
363.20701,53927,509.4
265.04865,23788,681
300.99376,42332,409.8
166.09899,32805,98.4
270.2384,126593,319.8
308.12003,983331,735
421.21075,67176,626.4
375.20405,51740,262.8
233.98976,16154,156.6
240.16352,52187,129
432.75888,30181,418.8
421.28033,28833,517.8
345.02815,39838,699
205.06732,28691,198
228.13347,159287,66.6
452.17119,114282,66.6
320.25844,808176,644.4
289.25278,269212,1096.8
234.16797,20441,295.2
447.27631,47082,487.2
258.97127,380155,674.4
515.01919,42023,607.8
152.01634,1298626,325.2
169.13856,35133,189.6
270.22099,49892,313.8
621.3972,97084,1108.8
316.31917,15918,875.4
500.48403,46476,644.4
156.07667,1089778,189.6
213.14854,409766,373.2
538.32604,52551,432
627.40659,42826,575.4
134.07787,27104,183.6
290.20214,66033,454.8
562.39978,133600,1108.8
338.04319,60735,426.6
358.18732,95003,509.4
264.14818,42227,336
357.20556,47514,584.4
299.11006,30284,454.8
220.18055,18533,460.8
151.13069,49037,511.8
301.07304,764136,249
250.12653,196224,415.8
393.20002,33588,289.2
253.03027,54303,51
322.05745,35493,490.2
293.15939,39280,826.2
227.16398,525036,424.2
547.35574,133382,487.2
239.17221,41467,316.8
281.20132,456669,581.4
386.09431,399602,662.4
157.04965,119960,60.6
464.12207,25767,47.4
205.06253,21077,198
440.31824,1553655,532.8
552.68459,35990,693
422.11982,34015,339
860.51727,370262,632.4
343.17724,36732,569.4
295.15214,208571,546.6
417.18161,36458,646.8
121.07302,60660,86.4
524.35296,125880,589.8
514.24694,80461,426.6
300.16537,49718,289.2
137.14918,129449,60.6
335.18713,3397043,404.4
387.10493,11032,47.4
280.06147,605954,367.2
259.08407,3007494,490.2
406.18882,58656,98.4
352.23389,57267,378.6
310.24511,71687,535.8
241.01545,47205,396
495.05808,41884,451.8
392.57311,71465,437.4
558.24751,89491,783.6
563.85406,45520,561
135.09805,21274,201
565.30414,1441392,726
184.12742,22374,225
503.35403,92177,1053.6
619.91486,44653,655.8
172.13273,130614,63.6
214.09246,25053,350.4
298.98783,54021,378.6
136.05045,1580557,195
428.15031,35648,520.8
231.22883,27294,723.6
237.1142,54461,490.2
177.13839,13026156,98.4
611.38439,27705,520.8
193.13334,920714,78
254.99498,55527,396
172.98937,15660,28.8
236.02447,309745,572.4
240.16483,53118,138
512.16577,34580,541.2
423.13961,102219,475.8
238.20983,1408373,726
172.20588,217848,626.4
319.12656,881665,717
281.07299,24728,297.6
251.16358,79343,325.2
228.23653,49587,762
238.10334,225885,303
286.11381,39910,249
513.32602,68382,448.8
166.07523,168269,162.6
305.03303,13774,952.8
578.19752,65267,720.6
258.30576,165463,906
377.09871,74894,135
368.28475,26072,1078.2
200.11801,17658660,472.8
330.08049,4292691,737.4
372.22208,43088,311.4
385.26698,118770,509.4
215.09144,49424,316.8
290.17882,6367168,729.6
281.10557,592326,538.8
515.24321,120513,584.4
762.55642,17759,1053.6
182.1175,89307,558
569.86791,31260,493.8
529.88317,21713,1102.8
315.16603,73100,589.8
425.18698,11275441,440.4
329.00494,21063,412.8
615.28419,1274703,587.4
738.44049,67837,558
155.11098,376150,186.6
162.96951,177770,38.4
420.03577,59334,457.8
393.12488,34918,587.4
458.29847,66061,496.8
641.92704,38272,649.8
378.17174,31353,177.6
221.12819,85572,265.8
383.2445,24204,469.8
214.098,27228,421.8
316.17594,2340435,587.4
153.01956,51331,325.2
431.99907,62063,440.4
571.36516,19292,598.8
263.17247,296509,83.4
310.15046,77278,589.8
493.84849,14440,1050.6
251.18349,660069,319.8
136.11052,28189,234
146.12858,52329,44.4
524.35769,48082,601.8
546.15141,18631,240
428.18582,47878,132
319.26265,42794,532.8
480.79721,48938,415.8
198.11249,98103,111
586.37726,16026,228
455.30759,24268,671.4
577.37025,88367,1108.8
418.19688,2955375,646.8
161.08076,53430,210
457.13096,33508,396
145.08571,52593,292.2
240.1453,20941,132
224.06078,18001,111
197.07981,44547,401.4
268.14701,54264,254.4
278.04148,1696175,308.4
502.2171,186457,487.2
475.25102,37099,659.4
158.15374,115579,292.2
395.08062,129806,900
401.22224,268588,584.4
467.79889,33030,617.4
188.07448,58650,361.8
229.27114,12876034,759
207.14612,29567,546.6
202.22294,75322,641.4
638.84259,21581,92.4
470.2094,42723,254.4
201.06792,62515,437.4
348.15636,19075,668.4
427.26672,616701,665.4
453.6351,59756,589.8
259.05928,108618,308.4
183.12389,279147,44.4
276.20696,91894,237
242.1112,172142,538.8
303.1126,30025,355.8
271.1647,37854,86.4
326.06988,103000,909
434.34391,51549,652.8
386.08775,35340,572.4
489.0193,107245,572.4
795.33476,261043,659.4
304.17922,41059,333
361.03581,26713,607.8
153.16504,27125,216
275.21744,767555,132
516.2786,21169,418.8
564.35691,44381,526.8
490.28496,110423,322.8
226.11763,58052,426.6
264.07969,82960,376.2
331.20787,14553,890.4
165.31238,16028,101.4
360.28217,47698,862.8
528.30921,907188,451.8
242.16164,49066,526.8
750.49041,1161905,614.4
239.19724,140413,478.8
443.08262,122447,624
300.2779,596280,490.2
310.2167,46196924,535.8
504.15757,963294,581.4
258.00699,53256,352.8
240.16775,35619,132
195.13164,4767497,66.6
264.21644,49597,319.8
172.97844,57650,1383.6
417.21273,30129,646.8
206.18992,36272,412.8
309.09566,423434,78
275.0582,264228,490.2
344.07088,27970,114
517.34518,177672,552.6
184.11454,17844,186.6
363.11713,64540,66.6
296.13209,39022,720.6
457.06191,47989,566.4
375.25048,425593,1059.6
249.13115,261871,638.4
250.17999,14239246,319.8
546.86793,68778,595.8
280.13373,38030,546.6
157.02741,204055,63.6
665.42322,96983,1108.8
331.20851,14332,1159.2
233.13303,31470,655.8
296.10536,31464,509.4
430.24246,36131,1421.4
429.07911,15551,114
630.47804,118590,1053.6
465.30013,28079,466.8
419.26737,43503,626.4
447.25996,33191,308.4
246.02151,215980,339
363.11141,99375,881.4
342.15359,16520,210
738.48299,54520,463.8
251.14934,45660,325.2
141.07393,12280,114
215.11514,1887543,543.6
278.20243,59295,552.6
130.15892,49451,1496.4
518.81509,31815,418.8
535.0904,131425,308.4
169.14118,6223472,192
235.11555,199655,475.8
289.10402,80335,626.4
288.27022,106073,807.6
482.9846,46657,598.8
546.84048,91379,429.6
308.14551,40805,807.6
199.13212,17481,690
258.0182,32491,352.8
321.18008,49514,153.6
233.11658,400818,638.4
426.18939,276013,132
222.00896,116609,566.4
351.21719,21427,367.2
327.1469,24489,592.8
467.301,1707810,404.4
288.31748,70639,804.6
285.1445,2321833,735
221.16948,943683,210
232.11593,35839,652.8
376.77019,13621904,387.6
445.13376,24910,940.2
291.16453,29353,813.6
532.67436,19109,743.4
315.18307,63019,572.4
429.21261,2734983,300.6
211.964,741877,249
198.09844,34518,213
157.97869,80186,44.4
401.20611,76120,783.6
143.95072,30672,41.4
242.14895,86081,72
230.08835,58452,756
305.25882,61168,610.8
273.29751,13701,962.4
202.18787,35821,641.4
407.20339,59620,884.4
460.25239,108365,523.8
620.72531,22751,747
269.10531,15966476,295.2
283.02795,28351,396
394.11121,14582,180.6
209.06807,42630,195
467.29053,1621954,502.8
193.13113,246987,546.6
241.04394,36537,451.8
253.14489,32765,451.8
119.07015,798440,141
220.1296,87505,305.4
171.13789,246323,566.4
372.07802,279482,378.6
471.07314,1084289,195
455.62054,31309,592.8
357.10055,15719,853.8
267.10989,89870,361.8
276.23749,3901830,328.2
256.16107,139168,511.8
153.57823,18160,213
531.86349,65045,635.4
380.21304,127422,514.8
304.20185,40509,213
224.05429,168820,409.8
272.14968,23872,729.6
335.08531,127797,60.6
260.04575,1256445,177.6
219.00874,2977806,566.4
254.02817,51409,44.4
352.24176,34138,262.8
156.83946,122172,60.6
329.0823,1550782,677.4
373.20071,94434,575.4
383.17913,27648,921.6
366.22273,35394,677.4
375.22854,79170,256.8
546.84513,58303,432
438.19468,30632,765
570.85331,52190,598.8
455.12436,27355,499.8
429.25098,22658,1078.2
381.06861,76619,801.6
590.86385,53785,443.4
267.07658,102853,674.4
